steamId,price,copiesSold,publisherClass,reviewScore,aiContent
1544810,1.99,1,Hobbyist,Negative,
1548020,1.99,1,Hobbyist,Negative,
1491570,1.99,1,Hobbyist,Positive,
1545240,1.99,1,Hobbyist,Negative,
1538420,1.99,1,Hobbyist,Negative,
1493660,1.99,1,Hobbyist,Positive,
1404450,1.99,1,Hobbyist,Negative,
1540790,1.99,1,Hobbyist,Positive,
1474420,1.99,1,Hobbyist,Negative,
1446530,1.99,1,Hobbyist,Negative,
1270890,1.99,1,Hobbyist,Positive,
1514010,1.99,1,Indie,Positive,
1511500,1.99,1,Indie,Mostly Negative,
1511490,1.99,1,Indie,Mixed,
1509180,1.99,1,Hobbyist,Negative,
1149570,1.99,1,Hobbyist,Negative,
1373680,1.99,1,Hobbyist,Positive,
1069150,1.99,1,Hobbyist,Positive,
916210,1.99,1,Hobbyist,Positive,
1475940,1.99,1,Hobbyist,Negative,
1465300,1.99,1,Hobbyist,Negative,
1378580,1.99,1,Hobbyist,Mixed,
1450070,1.99,1,Hobbyist,Negative,
1459580,1.99,1,Hobbyist,Negative,
1404790,1.99,1,Hobbyist,Negative,
1434140,1.99,1,Hobbyist,Negative,
1368000,1.99,1,Hobbyist,Positive,
1310390,1.99,1,Hobbyist,Negative,
1444670,1.99,1,Hobbyist,Mostly Positive,
732440,1.99,1,Hobbyist,Negative,
1441130,1.99,1,Hobbyist,Negative,
1388700,1.99,1,Hobbyist,Negative,
1360890,1.99,1,Hobbyist,Negative,
1363730,1.99,1,Hobbyist,Negative,
1297180,1.99,1,Hobbyist,Positive,
1382490,1.99,1,Hobbyist,Negative,
1407460,1.99,1,Hobbyist,Negative,
1401940,1.99,1,Hobbyist,Negative,
1399230,1.99,1,Hobbyist,Negative,
1387400,1.99,1,Hobbyist,Negative,
1394580,1.99,1,Hobbyist,Negative,
1390870,1.49,1,Hobbyist,Positive,
1267120,1.99,1,Hobbyist,Negative,
1332840,1.99,1,Hobbyist,Mostly Positive,
1331710,1.99,1,Hobbyist,Negative,
1364350,1.99,1,Hobbyist,Negative,
1363860,1.99,1,Hobbyist,Negative,
1342770,1.99,1,Hobbyist,Negative,
1309850,1.99,1,Hobbyist,Mostly Positive,
1346620,1.99,1,Hobbyist,Negative,
1195610,1.99,1,Hobbyist,Positive,
1298390,1.99,1,Hobbyist,Negative,
1247490,1.99,1,Hobbyist,Negative,
1286030,1.99,1,Hobbyist,Negative,
1287280,1.99,1,Hobbyist,Negative,
1302470,1.99,1,Hobbyist,Positive,
1285450,1.99,1,Hobbyist,Negative,
1284350,1.99,1,Hobbyist,Positive,
1272750,1.99,1,Hobbyist,Negative,
1275180,1.99,1,Hobbyist,Negative,
1258420,1.99,1,Hobbyist,Positive,
1263800,1.99,1,Hobbyist,Mostly Negative,
1255160,1.99,1,Indie,Positive,
1205010,1.99,1,Hobbyist,Mixed,
1249400,1.99,1,Hobbyist,Negative,
1243030,1.99,1,Hobbyist,Negative,
1224650,1.99,1,Hobbyist,Positive,
1237120,1.99,1,Hobbyist,Positive,
1236020,1.99,1,Hobbyist,Negative,
1230020,1.99,1,Hobbyist,Positive,
1231790,1.99,1,Hobbyist,Negative,
1219450,1.99,1,Hobbyist,Mixed,
1217230,1.99,1,Hobbyist,Negative,
1219180,1.99,1,Hobbyist,Negative,
1138360,1.99,1,Indie,Mostly Negative,
1191430,1.99,1,Hobbyist,Negative,
787150,1.99,1,Hobbyist,Positive,
1014610,1.99,1,Hobbyist,Negative,
1161210,1.99,1,Hobbyist,Positive,
1200800,1.99,1,Hobbyist,Negative,
897970,1.99,1,Hobbyist,Negative,
936580,1.99,1,Hobbyist,Positive,
1186080,1.99,1,Hobbyist,Positive,
1130970,1.99,1,Hobbyist,Negative,
1169630,1.99,1,Hobbyist,Negative,
1168160,1.99,1,Hobbyist,Negative,
1047840,1.99,1,Hobbyist,Positive,
1062530,1.99,1,Hobbyist,Mixed,
1142000,1.49,1,Hobbyist,Mostly Negative,
1146000,1.99,1,Hobbyist,Positive,
1132900,1.99,1,Hobbyist,Negative,
1129700,1.99,1,Indie,Positive,
1147170,1.99,1,Hobbyist,Negative,
1128330,1.99,1,Hobbyist,Negative,
1149340,1.99,1,Hobbyist,Positive,
1103970,1.99,1,Hobbyist,Negative,
1147200,1.99,1,Hobbyist,Negative,
1129710,1.99,1,Hobbyist,Negative,
1124740,1.99,1,Hobbyist,Negative,
1071610,1.99,1,Hobbyist,Negative,
1101340,1.99,1,Hobbyist,Positive,
1045730,1.99,1,Hobbyist,Negative,
1088110,1.99,1,Indie,Mostly Negative,
1058730,1.99,1,Hobbyist,Negative,
1107940,1.99,1,Hobbyist,Negative,
1109340,1.99,1,Hobbyist,Negative,
1108040,1.99,1,Hobbyist,Negative,
1108020,1.99,1,Hobbyist,Negative,
1108030,1.99,1,Hobbyist,Negative,
1110470,1.99,1,Hobbyist,Negative,
1081340,1.99,1,Hobbyist,Negative,
1104010,1.99,1,Hobbyist,Negative,
1103070,1.99,1,Hobbyist,Negative,
1103690,1.99,1,Hobbyist,Negative,
1071740,1.99,1,Hobbyist,Positive,
1103040,1.99,1,Hobbyist,Negative,
694400,1.99,1,Hobbyist,Mostly Negative,
1037470,1.99,1,Hobbyist,Negative,
1082520,1.99,1,Hobbyist,Negative,
1071640,1.99,1,Hobbyist,Positive,
1062210,1.99,1,Hobbyist,Negative,
1067270,1.99,1,Hobbyist,Negative,
1074400,1.99,1,Hobbyist,Mixed,
1080090,1.99,1,Hobbyist,Positive,
1064490,1.99,1,Indie,Negative,
1008890,1.99,1,Hobbyist,Negative,
1055940,1.99,1,Hobbyist,Positive,
1057460,1.99,1,Hobbyist,Positive,
1055770,1.99,1,Hobbyist,Mixed,
1051710,1.99,1,Hobbyist,Negative,
989860,1.99,1,Hobbyist,Negative,
1042100,1.99,1,Hobbyist,Negative,
1039800,1.99,1,Hobbyist,Positive,
1036330,1.99,1,Hobbyist,Mixed,
773660,1.99,1,Hobbyist,Positive,
729680,1.99,1,Hobbyist,Negative,
1043480,1.33,1,Hobbyist,Negative,
1035280,1.99,1,Hobbyist,Positive,
961710,1.99,1,Hobbyist,Negative,
989270,1.99,1,Hobbyist,Negative,
1012290,1.99,1,Hobbyist,Negative,
1011600,1.99,1,Hobbyist,Negative,
992560,1.99,1,Hobbyist,Positive,
1009220,1.99,1,Hobbyist,Negative,
869650,1.99,1,Hobbyist,Mostly Positive,
1001450,1.99,1,Hobbyist,Mixed,
983320,1.99,1,Hobbyist,Negative,
923760,1.99,1,Hobbyist,Negative,
765240,1.99,1,Hobbyist,Negative,
967960,1.99,1,Hobbyist,Mixed,
974750,1.99,1,Hobbyist,Negative,
984230,1.99,1,Hobbyist,Negative,
981280,1.99,1,Hobbyist,Negative,
977380,1.99,1,Hobbyist,Positive,
979220,1.99,1,Hobbyist,Mostly Negative,
961680,1.99,1,Hobbyist,Negative,
959380,1.99,1,Hobbyist,Negative,
852620,1.99,1,Hobbyist,Negative,
955620,1.99,1,Hobbyist,Negative,
939470,1.99,1,Hobbyist,Positive,
915570,1.99,1,Hobbyist,Positive,
878590,1.99,1,Hobbyist,Negative,
910700,1.99,1,Hobbyist,Negative,
905010,1.99,1,Hobbyist,Positive,
868450,2.0,1,Hobbyist,Negative,
897530,1.99,1,Hobbyist,Mixed,
898400,1.99,1,Hobbyist,Negative,
644330,1.99,1,Hobbyist,Mixed,
884070,1.99,1,Hobbyist,Negative,
888150,1.99,1,Hobbyist,Positive,
850550,1.99,1,Hobbyist,Negative,
745270,1.99,1,Hobbyist,Negative,
871670,1.99,1,Hobbyist,Mostly Negative,
880590,1.99,1,Hobbyist,Mostly Negative,
855180,1.99,1,Hobbyist,Negative,
777730,1.99,1,Hobbyist,Mixed,
847460,1.99,1,Hobbyist,Positive,
846370,1.99,1,Indie,Mostly Negative,
783250,1.99,1,Hobbyist,Positive,
777580,1.99,1,Hobbyist,Positive,
778770,1.99,1,Indie,Mixed,
820690,1.99,1,Hobbyist,Positive,
800720,1.99,1,Hobbyist,Positive,
818370,1.99,1,Hobbyist,Negative,
816200,1.99,1,Indie,Negative,
792820,1.99,1,Hobbyist,Positive,
793480,1.99,1,Hobbyist,Positive,
761150,1.99,1,Hobbyist,Positive,
608440,1.99,1,Hobbyist,Positive,
789720,1.99,1,Hobbyist,Positive,
776410,1.99,1,Hobbyist,Positive,
777360,1.99,1,Indie,Negative,
783560,1.99,1,Hobbyist,Negative,
693070,1.99,1,Hobbyist,Negative,
694230,1.99,1,Hobbyist,Negative,
693080,1.99,1,Hobbyist,Negative,
694240,1.99,1,Hobbyist,Negative,
596050,1.99,1,Hobbyist,Negative,
761130,1.99,1,Hobbyist,Negative,
667580,1.5,1,Hobbyist,Negative,
744240,1.99,1,Hobbyist,Positive,
754000,1.99,1,Hobbyist,Positive,
726160,1.99,1,Hobbyist,Mixed,
739940,1.99,1,Hobbyist,Mixed,
700490,1.99,1,Hobbyist,Positive,
668460,1.99,1,Hobbyist,Negative,
706980,1.99,1,Hobbyist,Negative,
698990,1.99,1,Hobbyist,Negative,
685040,1.99,1,Hobbyist,Mixed,
685870,1.99,1,Hobbyist,Negative,
682770,1.99,1,Hobbyist,Negative,
677780,1.99,1,Hobbyist,Positive,
678170,1.99,1,Hobbyist,Negative,
681540,1.5,1,Hobbyist,Positive,
656640,1.99,1,Hobbyist,Negative,
651990,1.99,1,Hobbyist,Positive,
652900,1.99,1,Hobbyist,Negative,
553350,1.99,1,Indie,Mixed,
411860,1.99,1,Hobbyist,Negative,
2254100,1.89,1,Hobbyist,Negative,
2253370,1.99,1,Hobbyist,Mostly Positive,
2265490,1.99,1,Hobbyist,Negative,
2261420,1.99,1,Hobbyist,Positive,
2261110,1.99,1,Hobbyist,Negative,
915270,1.99,1,Hobbyist,Negative,
2145320,1.99,1,Hobbyist,Negative,
2256290,1.99,1,Hobbyist,Positive,
2276460,1.99,1,Hobbyist,Negative,
2265410,1.99,1,Hobbyist,Negative,
2266920,1.99,1,Hobbyist,Negative,
2214160,1.99,1,Hobbyist,Positive,
2301600,1.99,1,Hobbyist,Negative,
2292550,1.99,1,Hobbyist,Positive,
2280580,1.99,1,Indie,Mostly Negative,
2301970,1.99,1,Hobbyist,Negative,
2304410,1.99,1,Hobbyist,Negative,
2284520,1.99,1,Hobbyist,Negative,
2220710,2.0,1,Hobbyist,Negative,
2283800,1.99,1,Hobbyist,Positive,
2058050,1.99,1,Hobbyist,Negative,
2300970,1.99,1,Hobbyist,Negative,
1865360,1.99,1,Hobbyist,Negative,
2098170,1.99,1,Hobbyist,Negative,
1787740,1.99,1,Hobbyist,Negative,
2300910,1.99,1,Hobbyist,Negative,
2250450,1.99,1,Hobbyist,Negative,
2272150,1.99,1,Hobbyist,Negative,
2322530,1.99,1,Hobbyist,Negative,
2344800,1.99,1,Hobbyist,Negative,
2245330,1.5,1,Hobbyist,Negative,
2286080,1.99,1,Hobbyist,Negative,
2368940,1.99,1,Hobbyist,Positive,
2342630,1.99,1,Hobbyist,Negative,
2261400,1.99,1,Hobbyist,Negative,
2364320,1.99,1,Hobbyist,Positive,
2388810,1.99,1,Hobbyist,Negative,
2326410,1.99,1,Hobbyist,Negative,
2379880,1.99,1,Indie,Negative,
2391800,1.99,1,Hobbyist,Negative,
2382050,1.99,1,Hobbyist,Negative,
2283360,1.99,1,Hobbyist,Positive,
2382350,1.99,1,Hobbyist,Positive,
2404490,1.99,1,Hobbyist,Positive,
2404970,1.99,1,Hobbyist,Negative,
1073120,1.99,1,Hobbyist,Negative,
2412780,1.99,1,Hobbyist,Positive,
2415980,1.99,1,Hobbyist,Negative,
2310620,1.99,1,Hobbyist,Positive,
2424170,1.99,1,Hobbyist,Negative,
2430590,1.99,1,Hobbyist,Negative,
2398000,1.99,1,Hobbyist,Positive,
2335680,1.99,1,Hobbyist,Negative,
2441300,1.99,1,Hobbyist,Mixed,
2435840,1.99,1,Hobbyist,Positive,
2404850,1.99,1,Hobbyist,Negative,
2413410,1.99,1,Hobbyist,Negative,
2384050,1.99,1,Hobbyist,Negative,
2427800,1.99,1,Hobbyist,Negative,
2435690,1.99,1,Hobbyist,Negative,
2153420,1.99,1,Hobbyist,Positive,
2453320,1.99,1,Hobbyist,Mostly Positive,
2457600,1.99,1,Hobbyist,Negative,
2182950,1.99,1,Hobbyist,Negative,
2391050,1.99,1,Hobbyist,Negative,
2469640,1.99,1,Hobbyist,Negative,
2435390,1.99,1,Hobbyist,Negative,
2397230,1.99,1,Hobbyist,Mostly Negative,
2471550,1.99,1,Hobbyist,Negative,
2472200,1.99,1,Hobbyist,Positive,
2192490,1.99,1,Hobbyist,Negative,
2405070,1.99,1,Hobbyist,Positive,
2491520,1.99,1,Indie,Mostly Negative,
2509270,1.99,1,Hobbyist,Negative,
2326650,1.99,1,Hobbyist,Positive,
2495820,1.99,1,Hobbyist,Negative,
2509920,1.99,1,Hobbyist,Positive,
2500700,1.99,1,Hobbyist,Negative,
2520030,1.99,1,Hobbyist,Negative,
2530030,1.99,1,Hobbyist,Mixed,
2517090,1.4,1,Hobbyist,Positive,
1405010,1.99,1,Hobbyist,Negative,
2526040,1.99,1,Hobbyist,Negative,
2533890,1.99,1,Hobbyist,Negative,
2539990,1.99,1,Hobbyist,Mostly Positive,
2399100,1.99,1,Hobbyist,Negative,
2305060,1.99,1,Hobbyist,Negative,
2025380,1.99,1,Hobbyist,Negative,
2010790,1.99,1,Hobbyist,Mixed,
2006300,1.99,1,Hobbyist,Negative,
1412440,1.99,1,Hobbyist,Negative,
1005090,1.5,1,Hobbyist,Negative,
2359610,1.99,1,Hobbyist,Positive,
2373100,1.99,1,Hobbyist,Negative,
2548920,1.99,1,Hobbyist,Positive,
2385780,1.99,1,Hobbyist,Negative,
1635410,1.99,1,Hobbyist,Negative,
1899110,1.99,1,Hobbyist,Negative,
2070750,1.99,1,Hobbyist,Negative,
2118010,1.99,1,Hobbyist,Mixed,
2303770,1.99,1,Hobbyist,Negative,
2428370,1.99,1,Hobbyist,Positive,
2420250,1.99,1,Hobbyist,Mixed,
2542090,1.99,1,Hobbyist,Negative,
2495970,1.5,1,Hobbyist,Positive,
2378480,1.99,1,Hobbyist,Negative,
2526510,1.99,1,Hobbyist,Negative,
2520860,1.99,1,Hobbyist,Negative,
2495240,1.99,1,Hobbyist,Negative,
2518460,1.99,1,Hobbyist,Negative,
2521470,1.99,1,Hobbyist,Positive,
2564370,1.99,1,Hobbyist,Negative,
2407230,1.99,1,Hobbyist,Negative,
2558420,1.99,1,Hobbyist,Negative,
2269310,1.99,1,Hobbyist,Positive,
2402900,1.99,1,Hobbyist,Positive,
2549020,1.99,1,Hobbyist,Positive,
1038690,1.99,1,Hobbyist,Positive,
2567210,1.99,1,Hobbyist,Positive,
2497340,1.99,1,Hobbyist,Negative,
2215280,1.99,1,Hobbyist,Negative,
2585430,1.99,1,Hobbyist,Negative,
2583000,1.99,1,Hobbyist,Negative,
2576190,1.99,1,Hobbyist,Negative,
2579110,1.99,1,Hobbyist,Negative,
2591420,1.99,1,Hobbyist,Mostly Negative,
2594400,1.99,1,Hobbyist,Negative,
2598450,1.99,1,Hobbyist,Negative,
2596830,1.99,1,Hobbyist,Negative,
2551870,1.99,1,Hobbyist,Negative,
2499310,1.99,1,Hobbyist,Negative,
2593960,1.99,1,Hobbyist,Mixed,
1354570,2.0,1,Hobbyist,Negative,
2609200,1.99,1,Hobbyist,Negative,
2618640,1.99,1,Hobbyist,Negative,
2623700,1.99,1,Hobbyist,Negative,
2471540,1.99,1,Hobbyist,Negative,
2625900,1.99,1,Hobbyist,Negative,
2364950,1.99,1,Hobbyist,Negative,
2621220,1.99,1,Hobbyist,Negative,
2630870,1.99,1,Hobbyist,Negative,
2562010,1.99,1,Hobbyist,Negative,
2638430,1.99,1,Hobbyist,Negative,
2589550,1.99,1,Hobbyist,Negative,
2585570,1.99,1,Hobbyist,Positive,
2651100,1.99,1,Hobbyist,Negative,
2653330,1.99,1,Hobbyist,Negative,
2633550,1.99,1,Hobbyist,Negative,
2649910,1.99,1,Hobbyist,Positive,
2536500,1.99,1,Hobbyist,Negative,
2576130,1.99,1,Indie,Negative,
2640360,1.99,1,Hobbyist,Positive,
2664760,1.99,1,Hobbyist,Negative,
2663260,1.99,1,Hobbyist,Negative,
2608550,1.99,1,Hobbyist,Negative,
2680800,1.99,1,Hobbyist,Mixed,
2678130,1.99,1,Hobbyist,Negative,
2668070,1.99,1,Hobbyist,Negative,
2679210,1.99,1,Hobbyist,Positive,
2690680,1.99,1,Hobbyist,Negative,
1579270,1.99,1,Hobbyist,Positive,
2681770,1.99,1,Hobbyist,Negative,
2694890,1.99,1,Hobbyist,Negative,
2704230,1.99,1,Hobbyist,Positive,
2688520,1.99,1,Hobbyist,Negative,
2678760,1.99,1,Hobbyist,Positive,
2677460,1.99,1,Hobbyist,Negative,
2688530,1.99,1,Hobbyist,Negative,
2704300,1.99,1,Hobbyist,Negative,
2706670,1.99,1,Hobbyist,Negative,
2714130,1.99,1,Hobbyist,Positive,
2718820,2.0,1,Hobbyist,Positive,
2706830,1.99,1,Hobbyist,Negative,
2712900,2.0,1,Hobbyist,Positive,
2503360,1.99,1,Hobbyist,Negative,
2711770,1.99,1,Hobbyist,Negative,
2729040,1.99,1,Hobbyist,Mostly Positive,
2729370,1.99,1,Hobbyist,Negative,
2735840,1.99,1,Hobbyist,Negative,
2694410,1.99,1,Hobbyist,Negative,
2727420,1.99,1,Hobbyist,Negative,
2728900,1.99,1,Hobbyist,Negative,
2732810,1.99,1,Hobbyist,Negative,
2739870,1.99,1,Hobbyist,Negative,
2741650,1.99,1,Hobbyist,Negative,
2755070,1.99,1,Hobbyist,Positive,
2757530,1.99,1,Hobbyist,Mixed,
2520250,1.99,1,Hobbyist,Negative,
2754670,1.99,1,Hobbyist,Mixed,
2763770,1.99,1,Hobbyist,Negative,
2754040,1.99,1,Hobbyist,Negative,
1864020,1.99,1,Hobbyist,Negative,
2761640,1.99,1,Hobbyist,Negative,
2768730,1.99,1,Hobbyist,Negative,
2709920,1.99,1,Hobbyist,Negative,
2761380,1.99,1,Hobbyist,Positive,
2781240,1.99,1,Indie,Negative,
2788380,1.99,1,Hobbyist,Negative,
2780400,1.99,1,Hobbyist,Negative,
2791320,1.99,1,Hobbyist,Negative,
2564720,1.99,1,Hobbyist,Positive,
2541900,1.99,1,Hobbyist,Negative,
2785070,1.99,1,Hobbyist,Negative,
2787370,1.99,1,Hobbyist,Negative,
2690570,1.99,1,Hobbyist,Negative,
2667590,1.99,1,Hobbyist,Negative,
2815590,1.99,1,Hobbyist,Mixed,
2815600,1.99,1,Hobbyist,Positive,
2818020,1.99,1,Hobbyist,Mixed,
2818040,1.5,1,Hobbyist,Negative,
2805990,1.99,1,Hobbyist,Positive,
2746620,1.99,1,Hobbyist,Negative,
2789910,1.99,1,Hobbyist,Negative,
2797780,1.99,1,Hobbyist,Negative,
2826610,1.99,1,Hobbyist,Negative,
2834880,1.99,1,Hobbyist,Positive,
2837080,1.99,1,Indie,Negative,
2830010,1.99,1,Hobbyist,Negative,
2785040,1.99,1,Hobbyist,Negative,
2846350,1.99,1,Hobbyist,Negative,
2844820,1.99,1,Hobbyist,Negative,
2850680,1.99,1,Hobbyist,Mixed,
2820120,1.99,1,Hobbyist,Positive,
1975090,1.99,1,Hobbyist,Positive,
2743470,1.99,1,Hobbyist,Negative,
2850120,1.99,1,Hobbyist,Positive,
2829060,1.99,1,Hobbyist,Negative,
2800880,1.5,1,Hobbyist,Positive,
2858500,1.99,1,Hobbyist,Negative,
2841730,1.99,1,Hobbyist,Positive,
2810050,1.99,1,Hobbyist,Negative,
2859370,1.99,1,Hobbyist,Positive,
2696160,1.99,1,Hobbyist,Negative,
2875920,1.99,1,Hobbyist,Positive,
1205640,1.99,1,Indie,Negative,
2860380,1.99,1,Hobbyist,Positive,
2866030,1.99,1,Hobbyist,Negative,
2867450,1.99,1,Hobbyist,Negative,
2785970,1.99,1,Hobbyist,Negative,
2871740,1.99,1,Hobbyist,Negative,
2877470,1.99,1,Hobbyist,Negative,
2890100,1.99,1,Hobbyist,Negative,
2876750,1.99,1,Hobbyist,Negative,
2843100,1.99,1,Hobbyist,Positive,
2892770,1.99,1,Hobbyist,Positive,
2874420,1.99,1,Hobbyist,Negative,
2898820,1.99,1,Hobbyist,Negative,
2884530,1.99,1,Hobbyist,Negative,
2899230,1.99,1,Hobbyist,Negative,
2899130,1.99,1,Hobbyist,Negative,
2879350,1.6,1,Hobbyist,Positive,
2801030,1.99,1,Hobbyist,Negative,
2890820,1.99,1,Hobbyist,Negative,
2878050,1.99,1,Hobbyist,Negative,
2918580,1.99,1,Hobbyist,Mixed,
2823480,1.99,1,Hobbyist,Negative,
2886630,1.99,1,Hobbyist,Negative,
2489730,1.99,1,Hobbyist,Negative,
2923460,1.99,1,Hobbyist,Negative,
2894580,1.99,1,Hobbyist,Negative,
2930070,1.99,1,Hobbyist,Positive,
2924020,1.99,1,Hobbyist,Negative,
2910400,1.99,1,Hobbyist,Positive,
2453150,1.99,1,Hobbyist,Mixed,
2948060,1.99,1,Hobbyist,Mixed,
2927840,1.99,1,Hobbyist,Negative,
2909390,1.99,1,Hobbyist,Negative,
2806260,1.99,1,Hobbyist,Positive,
2943130,1.99,1,Hobbyist,Negative,
2905240,1.99,1,Hobbyist,Negative,
2949350,1.99,1,Hobbyist,Positive,
2929510,1.99,1,Hobbyist,Positive,
2939070,1.99,1,Hobbyist,Negative,
2944830,1.99,1,Hobbyist,Negative,
2963070,1.99,1,Hobbyist,Positive,
2956800,1.99,1,Hobbyist,Mixed,
2949220,1.99,1,Hobbyist,Negative,
2960110,1.99,1,Hobbyist,Negative,
2960030,1.99,1,Hobbyist,Negative,
2952200,1.99,1,Hobbyist,Negative,
2891090,1.99,1,Hobbyist,Negative,
2974370,1.99,1,Hobbyist,Negative,
2966370,1.99,1,Hobbyist,Negative,
2963570,1.99,1,Hobbyist,Positive,
2495080,1.99,1,Hobbyist,Positive,
2977350,1.99,1,Hobbyist,Negative,
2873270,1.99,1,Hobbyist,Negative,
2989680,1.99,1,Hobbyist,Mixed,
2985240,1.99,1,Hobbyist,Positive,
2984890,1.99,1,Hobbyist,Negative,
2935860,1.99,1,Hobbyist,Negative,
2998670,1.99,1,Hobbyist,Negative,
2908290,2.0,1,Hobbyist,Negative,
2991320,1.99,1,Hobbyist,Positive,
3013910,1.99,1,Hobbyist,Mixed,
2969350,1.99,1,Hobbyist,Negative,
2888660,1.99,1,Hobbyist,Positive,
3004230,1.99,1,Hobbyist,Negative,
3018600,1.99,1,Hobbyist,Positive,
2957010,1.99,1,Hobbyist,Positive,
3009910,1.99,1,Hobbyist,Negative,
2965430,1.59,1,Hobbyist,Positive,
3030160,1.99,1,Hobbyist,Mostly Positive,
2953930,1.99,1,Hobbyist,Negative,
3033540,1.99,1,Hobbyist,Negative,
3024950,1.44,1,Hobbyist,Positive,
3030930,1.99,1,Hobbyist,Positive,
3032160,1.99,1,Hobbyist,Positive,
3024940,1.99,1,Hobbyist,Positive,
2879210,1.99,1,Hobbyist,Positive,
1640450,1.99,1,Hobbyist,Positive,
3033130,1.99,1,Hobbyist,Negative,
3009890,1.99,1,Hobbyist,Negative,
3054300,1.99,1,Hobbyist,Negative,
3040370,1.99,1,Hobbyist,Negative,
1241050,1.99,1,Hobbyist,Negative,
3070460,1.99,1,Hobbyist,Mixed,
3083220,1.99,1,Hobbyist,Negative,
3075760,1.99,1,Hobbyist,Positive,
2941490,1.99,1,Hobbyist,Negative,
3059490,1.99,1,Hobbyist,Negative,
3081520,1.99,1,Hobbyist,Negative,
3092440,1.99,1,Hobbyist,Negative,
3091270,1.99,1,Hobbyist,Negative,
3041180,1.99,1,Hobbyist,Negative,
3103650,1.99,1,Hobbyist,Negative,
3110960,1.99,1,Hobbyist,Negative,
2996800,1.99,1,Hobbyist,Negative,
3087340,1.99,1,Hobbyist,Negative,
3079230,1.99,1,Hobbyist,Positive,
3101680,1.99,1,Hobbyist,Negative,
3113980,1.99,1,Hobbyist,Positive,
3114250,1.99,1,Hobbyist,Negative,
3101700,1.99,1,Hobbyist,Positive,
3093310,1.99,1,Hobbyist,Positive,
3126860,1.99,1,Hobbyist,Positive,
3049320,1.99,1,Hobbyist,Negative,
2965090,1.99,1,Hobbyist,Negative,
3065900,1.99,1,Hobbyist,Negative,
3137300,1.99,1,Hobbyist,Negative,
3053970,1.99,1,Hobbyist,Negative,
3111230,1.99,1,Hobbyist,Negative,
3135160,1.99,1,Hobbyist,Negative,
3140410,1.99,1,Hobbyist,Negative,
3120750,1.99,1,Hobbyist,Negative,
3081260,1.94,1,Hobbyist,Negative,
3138020,1.99,1,Hobbyist,Negative,
3151300,1.99,1,Hobbyist,Negative,
3147350,1.99,1,Hobbyist,Negative,
3153760,1.99,1,Indie,Negative,
3132670,1.99,1,Hobbyist,Positive,
3132970,1.99,1,Hobbyist,Negative,
3132270,1.99,1,Hobbyist,Negative,
2834820,1.99,1,Hobbyist,Negative,
3163160,1.99,1,Hobbyist,Negative,
3161230,1.99,1,Hobbyist,Negative,
3107450,1.99,1,Hobbyist,Negative,
2753760,1.99,1,Hobbyist,Negative,
3182400,1.99,1,Hobbyist,Negative,
2817780,1.99,1,Hobbyist,Negative,
3199490,1.99,1,Hobbyist,Negative,
3188470,1.99,1,Hobbyist,Negative,
1866640,1.99,1,Hobbyist,Mostly Negative,
3093070,1.99,1,Hobbyist,Negative,
2995680,1.99,1,Hobbyist,Negative,
3193620,1.99,1,Hobbyist,Negative,
3041260,1.99,1,Hobbyist,Negative,
3135920,1.99,1,Hobbyist,Negative,
3185840,1.99,1,Hobbyist,Positive,
3182180,1.99,1,Hobbyist,Negative,
1509950,1.99,1,Hobbyist,Mostly Negative,
3167480,1.99,1,Hobbyist,Negative,
3163880,1.99,1,Hobbyist,Negative,
3163890,1.99,1,Hobbyist,Negative,
1713590,1.99,1,Hobbyist,Negative,
2977290,1.99,1,Hobbyist,Negative,
3221740,1.99,1,Hobbyist,Negative,
3206140,1.99,1,Hobbyist,Negative,
3214730,1.99,1,Hobbyist,Positive,
2986650,1.99,1,Hobbyist,Positive,
3234360,1.99,1,Hobbyist,Negative,
3185720,1.99,1,Hobbyist,Mixed,
3240510,1.99,1,Hobbyist,Positive,
3237980,1.99,1,Hobbyist,Positive,
3228600,1.99,1,Hobbyist,Positive,
3050590,1.99,1,Hobbyist,Negative,
2531890,1.99,1,Hobbyist,Negative,
3251190,1.99,1,Hobbyist,Negative,
3196510,1.99,1,Hobbyist,Positive,
3253460,1.99,1,Hobbyist,Negative,
3263610,1.99,1,Hobbyist,Negative,
3269510,1.75,1,Hobbyist,Negative,
3262200,1.99,1,Hobbyist,Negative,
3289130,1.99,1,Hobbyist,Negative,
3255280,1.99,1,Hobbyist,Negative,
3035250,1.99,1,Hobbyist,Negative,
3288160,1.99,1,Hobbyist,Positive,
3286020,1.99,1,Hobbyist,Negative,
3264200,1.99,1,Hobbyist,Negative,
3172050,1.99,1,Hobbyist,Negative,
3282310,1.99,1,Hobbyist,Negative,
3294280,1.99,1,Hobbyist,Negative,
3273730,1.99,1,Hobbyist,Mixed,
3231370,1.99,1,Hobbyist,Negative,
3246080,1.99,1,Hobbyist,Negative,
3298050,1.99,1,Hobbyist,Negative,
3293470,1.99,1,Hobbyist,Negative,
3312820,1.99,1,Hobbyist,Negative,
3310350,1.5,1,Hobbyist,Negative,
3290460,1.99,1,Hobbyist,Negative,
3199570,1.99,1,Hobbyist,Negative,
3314420,1.99,1,Hobbyist,Negative,
3312540,1.99,1,Hobbyist,Negative,
3325780,1.99,1,Hobbyist,Negative,
3331420,1.99,1,Hobbyist,Negative,
3316650,1.99,1,Hobbyist,Negative,
